timestamp,bus,can_id,payload
1780061450.066634,vcan0,601,00000000
1780061450.066654,vcan0,602,7F000000
1780061450.130642,vcan0,603,00
1780061450.130673,vcan0,604,00
1780061450.130690,vcan0,607,01000000
1780061450.178658,vcan0,600,00000000
1780061450.178697,vcan0,601,00000000
1780061450.178715,vcan0,602,7F000000
1780061450.290599,vcan0,600,00000000
1780061450.290634,vcan0,601,00000000
1780061450.290654,vcan0,602,7F000000
1780061450.338599,vcan0,603,00
1780061450.338633,vcan0,604,00
1780061450.338652,vcan0,607,01000000
1780061450.402585,vcan0,600,00000000
1780061450.402616,vcan0,601,00000000
1780061450.402632,vcan0,602,7F000000
1780061450.514595,vcan0,600,00000000
1780061450.514623,vcan0,601,00000000
1780061450.514639,vcan0,602,7F000000
1780061450.530600,vcan0,606,00
1780061450.546589,vcan0,603,00
1780061450.546614,vcan0,604,00
1780061450.546630,vcan0,607,01000000
1780061450.626622,vcan0,600,00000000
1780061450.626652,vcan0,601,00000000
1780061450.626669,vcan0,602,7F000000
1780061450.738650,vcan0,600,00000000
1780061450.738684,vcan0,601,00000000
1780061450.738702,vcan0,602,7F000000
1780061450.754583,vcan0,603,00
1780061450.754608,vcan0,604,00
1780061450.754624,vcan0,607,01000000
1780061450.850627,vcan0,600,00000000
1780061450.850665,vcan0,601,00000000
1780061450.850682,vcan0,602,7F000000
1780061450.963579,vcan0,600,00000000
1780061450.963612,vcan0,601,00000000
1780061450.963628,vcan0,602,7F000000
1780061450.963642,vcan0,603,00
1780061450.963654,vcan0,604,00
1780061450.963667,vcan0,607,01000000
1780061451.043585,vcan0,606,00
1780061451.074621,vcan0,600,00000000
1780061451.074653,vcan0,601,00000000
1780061451.074670,vcan0,602,7F000000
1780061451.170622,vcan0,603,00
1780061451.170652,vcan0,604,00
1780061451.170670,vcan0,607,01000000
1780061451.186624,vcan0,600,00000000
1780061451.186653,vcan0,601,00000000
1780061451.186669,vcan0,602,7F000000
1780061451.298608,vcan0,600,00000000
1780061451.298639,vcan0,601,00000000
1780061451.298656,vcan0,602,7F000000
1780061451.378606,vcan0,603,00
1780061451.378638,vcan0,604,00
1780061451.378656,vcan0,607,01000000
1780061451.410598,vcan0,600,00000000
1780061451.410627,vcan0,601,00000000
1780061451.410643,vcan0,602,7F000000
1780061451.522573,vcan0,600,00000000
1780061451.522602,vcan0,601,00000000
1780061451.522620,vcan0,602,7F000000
1780061451.554590,vcan0,606,00
1780061451.586571,vcan0,603,00
1780061451.586600,vcan0,604,00
1780061451.586617,vcan0,607,01000000
1780061451.634618,vcan0,600,00000000
1780061451.634650,vcan0,601,00000000
1780061451.634667,vcan0,602,7F000000
1780061451.746617,vcan0,600,00000000
1780061451.746648,vcan0,601,00000000
1780061451.746664,vcan0,602,7F000000
1780061451.794584,vcan0,603,00
1780061451.794619,vcan0,604,00
1780061451.794636,vcan0,607,01000000
1780061451.859585,vcan0,600,00000000
1780061451.859615,vcan0,601,00000000
1780061451.859631,vcan0,602,7F000000
1780061451.971589,vcan0,600,00000000
1780061451.971621,vcan0,601,00000000
1780061451.971638,vcan0,602,7F000000
1780061452.003567,vcan0,603,00
1780061452.003595,vcan0,604,00
1780061452.003612,vcan0,607,01000000
1780061452.066685,vcan0,606,00
1780061452.082566,vcan0,600,00000000
1780061452.082595,vcan0,601,00000000
1780061452.082612,vcan0,602,7F000000
1780061452.194576,vcan0,600,00000000
1780061452.194607,vcan0,601,00000000
1780061452.194623,vcan0,602,7F000000
1780061452.210567,vcan0,603,00
1780061452.210593,vcan0,604,00
1780061452.210609,vcan0,607,01000000
1780061452.306646,vcan0,600,00000000
1780061452.306680,vcan0,601,00000000
1780061452.306697,vcan0,602,7F000000
1780061452.418583,vcan0,600,00000000
1780061452.418619,vcan0,601,00000000
1780061452.418637,vcan0,602,7F000000
1780061452.418652,vcan0,603,00
1780061452.418665,vcan0,604,00
1780061452.418679,vcan0,607,01000000
1780061452.530607,vcan0,600,00000000
1780061452.530635,vcan0,601,00000000
1780061452.530650,vcan0,602,7F000000
1780061452.578585,vcan0,606,00
1780061452.626585,vcan0,603,00
1780061452.626615,vcan0,604,00
1780061452.626631,vcan0,607,01000000
1780061452.642574,vcan0,600,00000000
1780061452.642600,vcan0,601,00000000
1780061452.642616,vcan0,602,7F000000
1780061452.754603,vcan0,600,00000000
1780061452.754631,vcan0,601,00000000
1780061452.754646,vcan0,602,7F000000
1780061452.834608,vcan0,603,00
1780061452.834641,vcan0,604,00
1780061452.834660,vcan0,607,01000000
1780061452.867548,vcan0,600,00000000
1780061452.867573,vcan0,601,00000000
1780061452.867592,vcan0,602,7F000000
1780061452.979557,vcan0,600,00000000
1780061452.979591,vcan0,601,00000000
1780061452.979608,vcan0,602,7F000000
1780061453.043558,vcan0,603,00
1780061453.043590,vcan0,604,00
1780061453.043607,vcan0,607,01000000
1780061453.090592,vcan0,600,00000000
1780061453.090622,vcan0,601,00000000
1780061453.090640,vcan0,602,7F000000
1780061453.090658,vcan0,606,00
1780061453.202556,vcan0,600,00000000
1780061453.202588,vcan0,601,00000000
1780061453.202606,vcan0,602,7F000000
1780061453.250559,vcan0,603,00
1780061453.250587,vcan0,604,00
1780061453.250605,vcan0,607,01000000
1780061453.314622,vcan0,600,00000000
1780061453.314656,vcan0,601,00000000
1780061453.314672,vcan0,602,7F000000
1780061453.426562,vcan0,600,00000000
1780061453.426596,vcan0,601,00000000
1780061453.426612,vcan0,602,7F000000
1780061453.458562,vcan0,603,00
1780061453.458591,vcan0,604,00
1780061453.458608,vcan0,607,01000000
1780061453.538559,vcan0,600,00000000
1780061453.538593,vcan0,601,00000000
1780061453.538610,vcan0,602,7F000000
1780061453.602605,vcan0,606,00
1780061453.650557,vcan0,600,00000000
1780061453.650589,vcan0,601,00000000
1780061453.650606,vcan0,602,7F000000
1780061453.666575,vcan0,603,00
1780061453.667418,vcan0,604,00
1780061453.667435,vcan0,607,01000000
1780061453.762570,vcan0,600,00000000
1780061453.762604,vcan0,601,00000000
1780061453.762621,vcan0,602,7F000000
1780061453.875555,vcan0,600,00000000
1780061453.875587,vcan0,601,00000000
1780061453.875605,vcan0,602,7F000000
1780061453.875620,vcan0,603,00
1780061453.875633,vcan0,604,00
1780061453.875647,vcan0,607,01000000
1780061453.987560,vcan0,600,00000000
1780061453.987592,vcan0,601,00000000
1780061453.987609,vcan0,602,7F000000
1780061454.082610,vcan0,603,00
1780061454.082641,vcan0,604,00
1780061454.082660,vcan0,607,01000000
1780061454.098535,vcan0,600,00000000
1780061454.098557,vcan0,601,00000000
1780061454.098572,vcan0,602,7F000000
1780061454.114530,vcan0,606,00
1780061454.210543,vcan0,600,00000000
1780061454.210570,vcan0,601,00000000
1780061454.210587,vcan0,602,7F000000
1780061454.290565,vcan0,603,00
1780061454.290597,vcan0,604,00
1780061454.290615,vcan0,607,01000000
1780061454.322538,vcan0,600,00000000
1780061454.322563,vcan0,601,00000000
1780061454.322578,vcan0,602,7F000000
1780061454.434556,vcan0,600,00000000
1780061454.434588,vcan0,601,00000000
1780061454.434604,vcan0,602,7F000000
1780061454.498540,vcan0,603,00
1780061454.498568,vcan0,604,00
1780061454.498587,vcan0,607,01000000
1780061454.546545,vcan0,600,00000000
1780061454.546574,vcan0,601,00000000
1780061454.546590,vcan0,602,7F000000
1780061454.626548,vcan0,606,00
1780061454.658556,vcan0,600,00000000
1780061454.658590,vcan0,601,00000000
1780061454.658607,vcan0,602,7F000000
1780061454.706549,vcan0,603,00
1780061454.706575,vcan0,604,00
1780061454.706594,vcan0,607,01000000
1780061454.770530,vcan0,600,00000000
1780061454.770555,vcan0,601,00000000
1780061454.770570,vcan0,602,7F000000
1780061454.883533,vcan0,600,00000000
1780061454.883560,vcan0,601,00000000
1780061454.883576,vcan0,602,7F000000
1780061454.915540,vcan0,603,00
1780061454.915566,vcan0,604,00
1780061454.915583,vcan0,607,01000000
1780061454.995564,vcan0,600,00000000
1780061454.995599,vcan0,601,00000000
1780061454.995615,vcan0,602,7F000000
1780061455.106553,vcan0,600,00000000
1780061455.106585,vcan0,601,00000000
1780061455.106604,vcan0,602,7F000000
1780061455.122522,vcan0,603,00
1780061455.122545,vcan0,604,00
1780061455.122563,vcan0,607,01000000
1780061455.138557,vcan0,606,00
1780061455.218613,vcan0,600,00000000
1780061455.218658,vcan0,601,00000000
1780061455.218676,vcan0,602,7F000000
1780061455.330536,vcan0,600,00000000
1780061455.330566,vcan0,601,00000000
1780061455.330583,vcan0,602,7F000000
1780061455.330600,vcan0,603,00
1780061455.330613,vcan0,604,00
1780061455.330627,vcan0,607,01000000
1780061455.442541,vcan0,600,00000000
1780061455.442575,vcan0,601,00000000
1780061455.442596,vcan0,602,7F000000
1780061455.538537,vcan0,603,00
1780061455.538568,vcan0,604,00
1780061455.538587,vcan0,607,01000000
1780061455.554533,vcan0,600,00000000
1780061455.554559,vcan0,601,00000000
1780061455.554574,vcan0,602,7F000000
1780061455.650531,vcan0,606,00
1780061455.666579,vcan0,600,00000000
1780061455.666612,vcan0,601,00000000
1780061455.666628,vcan0,602,7F000000
1780061455.746545,vcan0,603,00
1780061455.746576,vcan0,604,00
1780061455.746600,vcan0,607,01000000
1780061455.778570,vcan0,600,00000000
1780061455.778599,vcan0,601,00000000
1780061455.778615,vcan0,602,7F000000
1780061455.891523,vcan0,600,00000000
1780061455.891552,vcan0,601,00000000
1780061455.891569,vcan0,602,7F000000
1780061455.955525,vcan0,603,00
1780061455.955553,vcan0,604,00
1780061455.955570,vcan0,607,01000000
1780061456.003574,vcan0,600,00000000
1780061456.003610,vcan0,601,00000000
1780061456.003628,vcan0,602,7F000000
1780061456.114528,vcan0,600,00000000
1780061456.114558,vcan0,601,00000000
1780061456.114575,vcan0,602,7F000000
1780061456.162531,vcan0,603,00
1780061456.162559,vcan0,604,00
1780061456.162574,vcan0,606,00
1780061456.162593,vcan0,607,01000000
1780061456.226534,vcan0,600,00000000
1780061456.226563,vcan0,601,00000000
1780061456.226579,vcan0,602,7F000000
1780061456.338522,vcan0,600,00000000
1780061456.338551,vcan0,601,00000000
1780061456.338567,vcan0,602,7F000000
1780061456.370576,vcan0,603,00
1780061456.370611,vcan0,604,00
1780061456.370633,vcan0,607,01000000
1780061456.450521,vcan0,600,00000000
1780061456.450549,vcan0,601,00000000
1780061456.450565,vcan0,602,7F000000
1780061456.562540,vcan0,600,00000000
1780061456.562569,vcan0,601,00000000
1780061456.562589,vcan0,602,7F000000
1780061456.578522,vcan0,603,00
1780061456.578554,vcan0,604,00
1780061456.578570,vcan0,607,01000000
1780061456.674590,vcan0,600,00000000
1780061456.674638,vcan0,601,00000000
1780061456.674661,vcan0,602,7F000000
1780061456.674679,vcan0,606,00
1780061456.786562,vcan0,600,00000000
1780061456.786599,vcan0,601,00000000
1780061456.786616,vcan0,602,7F000000
1780061456.786631,vcan0,603,00
1780061456.786645,vcan0,604,00
1780061456.786658,vcan0,607,01000000
1780061456.899541,vcan0,600,00000000
1780061456.899569,vcan0,601,00000000
1780061456.899588,vcan0,602,7F000000
1780061456.995569,vcan0,603,00
1780061456.995602,vcan0,604,00
1780061456.995619,vcan0,607,01000000
1780061457.011508,vcan0,600,00000000
1780061457.011531,vcan0,601,00000000
1780061457.011546,vcan0,602,7F000000
1780061457.122531,vcan0,600,00000000
1780061457.122560,vcan0,601,00000000
1780061457.122576,vcan0,602,7F000000
1780061457.186590,vcan0,606,00
1780061457.202542,vcan0,603,00
1780061457.202569,vcan0,604,00
1780061457.202588,vcan0,607,01000000
1780061457.234537,vcan0,600,00000000
1780061457.234566,vcan0,601,00000000
1780061457.234581,vcan0,602,7F000000
1780061457.346535,vcan0,600,00000000
1780061457.346569,vcan0,601,00000000
1780061457.346585,vcan0,602,7F000000
1780061457.410534,vcan0,603,00
1780061457.410565,vcan0,604,00
1780061457.410581,vcan0,607,01000000
1780061457.458530,vcan0,600,00000000
1780061457.458558,vcan0,601,00000000
1780061457.458580,vcan0,602,7F000000
1780061457.570532,vcan0,600,00000000
1780061457.570561,vcan0,601,00000000
1780061457.570577,vcan0,602,7F000000
1780061457.618506,vcan0,603,00
1780061457.618533,vcan0,604,00
1780061457.618550,vcan0,607,01000000
1780061457.682513,vcan0,600,00000000
1780061457.682543,vcan0,601,00000000
1780061457.682559,vcan0,602,7F000000
1780061457.698530,vcan0,606,00
1780061457.794530,vcan0,600,00000000
1780061457.794562,vcan0,601,00000000
1780061457.794578,vcan0,602,7F000000
1780061457.826501,vcan0,603,00
1780061457.826531,vcan0,604,00
1780061457.826547,vcan0,607,01000000
1780061457.907545,vcan0,600,00000000
1780061457.907576,vcan0,601,00000000
1780061457.907594,vcan0,602,7F000000
1780061458.019503,vcan0,600,00000000
1780061458.019533,vcan0,601,00000000
1780061458.019550,vcan0,602,7F000000
1780061458.035522,vcan0,603,00
1780061458.035549,vcan0,604,00
1780061458.035564,vcan0,607,01000000
1780061458.130514,vcan0,600,00000000
1780061458.130543,vcan0,601,00000000
1780061458.130561,vcan0,602,7F000000
1780061458.210547,vcan0,606,00
1780061458.242540,vcan0,600,00000000
1780061458.242575,vcan0,601,00000000
1780061458.242597,vcan0,602,7F000000
1780061458.242615,vcan0,603,00
1780061458.242630,vcan0,604,00
1780061458.242647,vcan0,607,01000000
1780061458.354513,vcan0,600,00000000
1780061458.354549,vcan0,601,00000000
1780061458.354567,vcan0,602,7F000000
1780061458.450547,vcan0,603,00
1780061458.450593,vcan0,604,00
1780061458.450617,vcan0,607,01000000
1780061458.466547,vcan0,600,00000000
1780061458.466583,vcan0,601,00000000
1780061458.466607,vcan0,602,7F000000
1780061458.578592,vcan0,600,00000000
1780061458.578636,vcan0,601,00000000
1780061458.578660,vcan0,602,7F000000
1780061458.658548,vcan0,603,00
1780061458.658581,vcan0,604,00
1780061458.658602,vcan0,607,01000000
1780061458.690668,vcan0,600,00000000
1780061458.690711,vcan0,601,00000000
1780061458.690731,vcan0,602,7F000000
1780061458.722495,vcan0,606,00
1780061458.802533,vcan0,600,00000000
1780061458.802567,vcan0,601,00000000
1780061458.802587,vcan0,602,7F000000
1780061458.867530,vcan0,603,00
1780061458.867562,vcan0,604,00
1780061458.867580,vcan0,607,01000000
1780061458.915489,vcan0,600,00000000
1780061458.915516,vcan0,601,00000000
1780061458.915531,vcan0,602,7F000000
1780061459.027504,vcan0,600,00000000
1780061459.027536,vcan0,601,00000000
1780061459.027552,vcan0,602,7F000000
1780061459.074510,vcan0,603,00
1780061459.074541,vcan0,604,00
1780061459.074561,vcan0,607,01000000
1780061459.138493,vcan0,600,00000000
1780061459.138523,vcan0,601,00000000
1780061459.138539,vcan0,602,7F000000
1780061459.234507,vcan0,606,00
1780061459.250492,vcan0,600,00000000
1780061459.250518,vcan0,601,00000000
1780061459.250533,vcan0,602,7F000000
1780061459.282541,vcan0,603,00
1780061459.282572,vcan0,604,00
1780061459.282592,vcan0,607,01000000
1780061459.362508,vcan0,600,99000000
1780061459.362537,vcan0,601,00000000
1780061459.362554,vcan0,602,7F000000
1780061459.474507,vcan0,600,FF000000
1780061459.474537,vcan0,601,00000000
1780061459.474554,vcan0,602,7F000000
1780061459.490511,vcan0,603,00
1780061459.490536,vcan0,604,00
1780061459.490553,vcan0,607,01000000
1780061459.586546,vcan0,600,FF000000
1780061459.586596,vcan0,601,00000000
1780061459.586627,vcan0,602,7F000000
1780061459.698519,vcan0,600,FF000000
1780061459.698549,vcan0,601,00000000
1780061459.698564,vcan0,602,7F000000
1780061459.698578,vcan0,603,00
1780061459.698595,vcan0,604,00
1780061459.698609,vcan0,607,01000000
1780061459.746502,vcan0,606,00
1780061459.810509,vcan0,600,FF000000
1780061459.810540,vcan0,601,00000000
1780061459.810556,vcan0,602,7F000000
1780061459.907555,vcan0,603,00
1780061459.907604,vcan0,604,00
1780061459.907637,vcan0,607,01000000
1780061459.923533,vcan0,600,FF000000
1780061459.923561,vcan0,601,00000000
1780061459.923576,vcan0,602,7F000000
1780061460.035511,vcan0,600,FF000000
1780061460.035546,vcan0,601,00000000
1780061460.035564,vcan0,602,7F000000
1780061460.114517,vcan0,603,00
1780061460.114549,vcan0,604,00
1780061460.114569,vcan0,607,01000000
1780061460.146498,vcan0,600,FF000000
1780061460.146525,vcan0,601,00000000
1780061460.146539,vcan0,602,7F000000
1780061460.258523,vcan0,600,FF000000
1780061460.258554,vcan0,601,00000000
1780061460.258571,vcan0,602,7F000000
1780061460.258591,vcan0,606,00
1780061460.322519,vcan0,603,00
1780061460.322546,vcan0,604,00
1780061460.322563,vcan0,607,01000000
1780061460.370484,vcan0,600,FF000000
1780061460.370512,vcan0,601,00000000
1780061460.370527,vcan0,602,7F000000
1780061460.482479,vcan0,600,FF000000
1780061460.482510,vcan0,601,00000000
1780061460.482526,vcan0,602,7F000000
1780061460.530513,vcan0,603,00
1780061460.530542,vcan0,604,00
1780061460.530560,vcan0,607,01000000
1780061460.594521,vcan0,600,00000000
1780061460.594568,vcan0,601,00000000
1780061460.594595,vcan0,602,7F000000
1780061460.706483,vcan0,600,00000000
1780061460.706511,vcan0,601,00000000
1780061460.706526,vcan0,602,7F000000
1780061460.738531,vcan0,603,00
1780061460.738562,vcan0,604,00
