timestamp,bus,can_id,payload
1776477702.352084,vcan0,603,01
1776477702.352170,vcan0,604,00
1776477702.464691,vcan0,600,00000000
1776477702.464788,vcan0,601,00000000
1776477702.464893,vcan0,602,7F000000
1776477702.559625,vcan0,603,01
1776477702.559728,vcan0,604,00
1776477702.575788,vcan0,600,00000000
1776477702.575907,vcan0,601,00000000
1776477702.576016,vcan0,602,7F000000
1776477702.639747,vcan0,606,01
1776477702.687983,vcan0,600,00000000
1776477702.688131,vcan0,601,00000000
1776477702.688243,vcan0,602,7F000000
1776477702.767650,vcan0,603,01
1776477702.767754,vcan0,604,00
1776477702.799622,vcan0,600,00000000
1776477702.799721,vcan0,601,00000000
1776477702.799797,vcan0,602,7F000000
1776477702.832169,vcan0,60D,83000000
1776477702.911636,vcan0,600,00000000
1776477702.911739,vcan0,601,00000000
1776477702.911815,vcan0,602,7F000000
1776477702.975629,vcan0,603,00
1776477702.975729,vcan0,604,00
1776477702.975803,vcan0,607,01000000
1776477703.023675,vcan0,600,00000000
1776477703.023809,vcan0,601,00000000
1776477703.023889,vcan0,602,7F000000
1776477703.135658,vcan0,600,00000000
1776477703.135780,vcan0,601,00000000
1776477703.135855,vcan0,602,7F000000
1776477703.151659,vcan0,606,01
1776477703.183723,vcan0,603,00
1776477703.183861,vcan0,604,00
1776477703.183948,vcan0,607,01000000
1776477703.247744,vcan0,600,00000000
1776477703.247870,vcan0,601,00000000
1776477703.247949,vcan0,602,7F000000
1776477703.360761,vcan0,600,66000000
1776477703.360921,vcan0,601,00000000
1776477703.361044,vcan0,602,7F000000
1776477703.392923,vcan0,603,00
1776477703.393113,vcan0,604,00
1776477703.393220,vcan0,607,01000000
1776477703.472631,vcan0,600,FF000000
1776477703.472739,vcan0,601,00000000
1776477703.472817,vcan0,602,7F000000
1776477703.583646,vcan0,600,FF000000
1776477703.583754,vcan0,601,00000000
1776477703.583833,vcan0,602,7F000000
1776477703.599734,vcan0,603,00
1776477703.599834,vcan0,604,00
1776477703.599910,vcan0,607,01000000
1776477703.663712,vcan0,606,01
1776477703.695689,vcan0,600,FF000000
1776477703.695787,vcan0,601,00000000
1776477703.695855,vcan0,602,7F000000
1776477703.807754,vcan0,600,FF000000
1776477703.807901,vcan0,601,00000000
1776477703.808007,vcan0,602,7F000000
1776477703.808100,vcan0,603,00
1776477703.808162,vcan0,604,00
1776477703.808224,vcan0,607,01000000
1776477703.919660,vcan0,600,FF000000
1776477703.919768,vcan0,601,00000000
1776477703.919843,vcan0,602,7F000000
1776477704.015659,vcan0,603,00
1776477704.015760,vcan0,604,00
1776477704.015831,vcan0,607,01000000
1776477704.031720,vcan0,600,FF000000
1776477704.031813,vcan0,601,00000000
1776477704.031884,vcan0,602,7F000000
1776477704.143721,vcan0,600,FF000000
1776477704.143824,vcan0,601,00000000
1776477704.143899,vcan0,602,7F000000
1776477704.175826,vcan0,606,01
1776477704.223672,vcan0,603,00
1776477704.223765,vcan0,604,00
1776477704.223838,vcan0,607,01000000
1776477704.255759,vcan0,600,FF000000
1776477704.255873,vcan0,601,00000000
1776477704.255964,vcan0,602,7F000000
1776477704.368676,vcan0,600,FF000000
1776477704.368788,vcan0,601,00000000
1776477704.368883,vcan0,602,7F000000
1776477704.432783,vcan0,603,00
1776477704.432943,vcan0,604,00
1776477704.433058,vcan0,607,01000000
1776477704.480938,vcan0,600,FF000000
1776477704.481100,vcan0,601,00000000
1776477704.481211,vcan0,602,7F000000
1776477704.591746,vcan0,600,FF000000
1776477704.591861,vcan0,601,00000000
1776477704.591934,vcan0,602,7F000000
1776477704.639723,vcan0,603,00
1776477704.639816,vcan0,604,00
1776477704.639891,vcan0,607,01000000
1776477704.687719,vcan0,606,01
1776477704.703638,vcan0,600,FF000000
1776477704.703746,vcan0,601,00000000
1776477704.703821,vcan0,602,7F000000
1776477704.815753,vcan0,600,FF000000
1776477704.815879,vcan0,601,00000000
1776477704.815982,vcan0,602,7F000000
1776477704.847717,vcan0,603,00
1776477704.847837,vcan0,604,00
1776477704.847914,vcan0,607,01000000
1776477704.927731,vcan0,600,FF000000
1776477704.927870,vcan0,601,00000000
1776477704.927951,vcan0,602,7F000000
1776477705.039719,vcan0,600,FF000000
1776477705.039825,vcan0,601,00000000
1776477705.039898,vcan0,602,7F000000
1776477705.056143,vcan0,603,00
1776477705.056243,vcan0,604,00
1776477705.056317,vcan0,607,01000000
1776477705.151715,vcan0,600,FF000000
1776477705.151827,vcan0,601,00000000
1776477705.151905,vcan0,602,7F000000
1776477705.199722,vcan0,606,01
1776477705.263953,vcan0,600,FF000000
1776477705.264147,vcan0,601,00000000
1776477705.264269,vcan0,602,7F000000
1776477705.264405,vcan0,603,00
1776477705.264531,vcan0,604,00
1776477705.264623,vcan0,607,01000000
1776477705.376700,vcan0,600,FF000000
1776477705.376820,vcan0,601,00000000
1776477705.376925,vcan0,602,7F000000
1776477705.472754,vcan0,603,00
1776477705.472901,vcan0,604,00
1776477705.472995,vcan0,607,01000000
1776477705.488617,vcan0,600,FF000000
1776477705.488731,vcan0,601,00000000
1776477705.488814,vcan0,602,7F000000
1776477705.599879,vcan0,600,FF000000
1776477705.600042,vcan0,601,00000000
1776477705.600158,vcan0,602,7F000000
1776477705.679752,vcan0,603,00
1776477705.679881,vcan0,604,00
1776477705.679972,vcan0,607,01000000
1776477705.711892,vcan0,600,FF000000
1776477705.712016,vcan0,601,00000000
1776477705.712090,vcan0,602,7F000000
1776477705.712174,vcan0,606,01
1776477705.823674,vcan0,600,FF000000
1776477705.823779,vcan0,601,00000000
1776477705.823852,vcan0,602,7F000000
1776477705.887956,vcan0,603,00
1776477705.888095,vcan0,604,00
1776477705.888184,vcan0,607,01000000
1776477705.935911,vcan0,600,FF000000
1776477705.936025,vcan0,601,00000000
1776477705.936099,vcan0,602,7F000000
1776477706.047808,vcan0,600,FF000000
1776477706.047942,vcan0,601,00000000
1776477706.048024,vcan0,602,7F000000
1776477706.095694,vcan0,603,00
1776477706.095833,vcan0,604,00
1776477706.095928,vcan0,607,01000000
1776477706.159672,vcan0,600,FF000000
1776477706.159794,vcan0,601,00000000
1776477706.159881,vcan0,602,7F000000
1776477706.223670,vcan0,606,01
1776477706.271745,vcan0,600,FF000000
1776477706.271870,vcan0,601,00000000
1776477706.271957,vcan0,602,72000000
1776477706.303668,vcan0,603,00
1776477706.303781,vcan0,604,00
1776477706.303865,vcan0,607,01000000
1776477706.384922,vcan0,600,FF000000
1776477706.385051,vcan0,601,00000000
1776477706.385150,vcan0,602,72000000
1776477706.496716,vcan0,600,FF000000
1776477706.496950,vcan0,601,00000000
1776477706.497055,vcan0,602,65000000
1776477706.511663,vcan0,603,00
1776477706.511777,vcan0,604,00
1776477706.511863,vcan0,607,01000000
1776477706.607654,vcan0,600,FF000000
1776477706.607777,vcan0,601,00000000
1776477706.607864,vcan0,602,65000000
1776477706.719693,vcan0,600,FF000000
1776477706.719815,vcan0,601,00000000
1776477706.719900,vcan0,602,7F000000
1776477706.719980,vcan0,603,00
1776477706.720059,vcan0,604,00
1776477706.720144,vcan0,607,01000000
1776477706.735629,vcan0,606,01
1776477706.831642,vcan0,600,FF000000
1776477706.831747,vcan0,601,00000000
1776477706.831826,vcan0,602,7F000000
1776477706.927667,vcan0,603,00
1776477706.927771,vcan0,604,00
1776477706.927850,vcan0,607,01000000
1776477706.943718,vcan0,600,FF000000
1776477706.943821,vcan0,601,00000000
1776477706.943898,vcan0,602,7F000000
1776477707.055644,vcan0,600,FF000000
1776477707.055766,vcan0,601,00000000
1776477707.055854,vcan0,602,7F000000
1776477707.135638,vcan0,603,00
1776477707.135750,vcan0,604,00
1776477707.135839,vcan0,607,01000000
1776477707.167779,vcan0,600,FF000000
1776477707.167892,vcan0,601,00000000
1776477707.167981,vcan0,602,7F000000
1776477707.247661,vcan0,606,01
1776477707.279656,vcan0,600,FF000000
1776477707.279774,vcan0,601,00000000
1776477707.279858,vcan0,602,7F000000
1776477707.343694,vcan0,603,00
1776477707.343843,vcan0,604,00
1776477707.343962,vcan0,607,01000000
1776477707.392674,vcan0,600,FF000000
1776477707.392807,vcan0,601,00000000
1776477707.392920,vcan0,602,7F000000
1776477707.503661,vcan0,600,FF000000
1776477707.503785,vcan0,601,00000000
1776477707.503894,vcan0,602,7F000000
1776477707.551705,vcan0,603,00
1776477707.551825,vcan0,604,00
1776477707.551924,vcan0,607,01000000
1776477707.615760,vcan0,600,FF000000
1776477707.615909,vcan0,601,00000000
1776477707.616018,vcan0,602,7F000000
1776477707.727751,vcan0,600,FF000000
1776477707.727859,vcan0,601,00000000
1776477707.727931,vcan0,602,7F000000
1776477707.759613,vcan0,603,00
1776477707.759707,vcan0,604,00
1776477707.759780,vcan0,606,01
1776477707.759847,vcan0,607,01000000
1776477707.839723,vcan0,600,FF000000
1776477707.840290,vcan0,601,00000000
1776477707.840435,vcan0,602,7F000000
1776477707.951631,vcan0,600,FF000000
1776477707.951748,vcan0,601,00000000
1776477707.951821,vcan0,602,7F000000
1776477707.967765,vcan0,603,00
1776477707.967903,vcan0,604,00
1776477707.967979,vcan0,607,01000000
1776477708.063697,vcan0,600,FF000000
