can_id,count,duration_s,rate_msg_s,mean_timestamp_diff,std_timestamp_diff,min_timestamp_diff,max_timestamp_diff,msg_type
0x604,365,75.71744990348816,4.820553260381067,0.2080149722623301,0.0009075191404230307,0.20340204238891602,0.21163606643676758,periodic
0x606,148,75.26853108406067,1.966293188779147,0.512030823701093,0.0009788246764295962,0.5095820426940918,0.514495849609375,periodic
0x710,1186,75.82944083213806,15.64036325449665,0.06399108930982116,0.0006097882065961251,0.05136394500732422,0.06721711158752441,periodic
0x711,365,75.71747398376465,4.820551727310177,0.20801503841693586,0.0007530971157777519,0.20517802238464355,0.2100999355316162,periodic
0x712,1186,75.82943105697632,15.64036527069377,0.06399108106073952,0.0006766319505273043,0.05133700370788574,0.06720209121704102,periodic
0x713,339,75.71744203567505,4.477171849522818,0.22401610069726346,0.181322515584863,0.2033698558807373,2.4985480308532715,sporadic
0x714,365,75.71746110916138,4.82055254697172,0.20801500304714665,0.0008487076409290039,0.2038440704345703,0.21119189262390137,periodic
