can_id,count,duration_s,rate_msg_s,mean_timestamp_diff,std_timestamp_diff,min_timestamp_diff,max_timestamp_diff,msg_type
0x604,3002,60.9942901134491,49.21772176405847,0.020324655152765443,0.04404785439057012,7.152557373046875e-06,0.20972204208374023,sporadic
0x606,120,60.85024094581604,1.9720546399619638,0.5113465625698826,0.002635935531989447,0.5009469985961914,0.5148501396179199,periodic
0x710,962,61.313321113586426,15.68990200706695,0.06380158284452282,0.0018508381457580335,0.05005598068237305,0.08052802085876465,periodic
0x711,294,60.994231939315796,4.820127914595361,0.20817144006592422,0.0013703311419406142,0.200836181640625,0.21602511405944824,periodic
0x712,962,61.31337809562683,15.689887425540732,0.06380164213904978,0.001858406039377255,0.050057172775268555,0.0806119441986084,periodic
0x713,287,60.99431085586548,4.7053568762864515,0.21326682117435483,0.08620029276040675,0.20084905624389648,1.6657459735870361,sporadic
0x714,294,60.994266986846924,4.820125144932055,0.2081715596820714,0.0013936622770638054,0.20082712173461914,0.2161259651184082,periodic
